STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TRANSACTION,Transaction,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,CIVIL_STATUS,Civil status,HOUSEHOLD_TYPE,Household type,INCOME_PRINCIPAL,Earnings of the principal,INCOME_SPOUSE,Earnings of the spouse,LEVEL,Level,TAX_BASE,Tax base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2016,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2017,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2018,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2019,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2020,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,ITA,Italy,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L3,3,_Z,Not applicable,2021,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2012,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2013,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2014,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2015,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2016,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2017,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2018,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2019,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2020,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2021,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2022,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2023,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,KOR,Korea,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2024,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2000,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L14,14,_Z,Not applicable,2001,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2002,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2003,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2004,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2005,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2006,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2007,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2008,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2009,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2010,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2011,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2012,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2013,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2014,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2015,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L17,17,_Z,Not applicable,2016,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2017,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2018,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2019,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2020,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2021,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2022,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L18,18,_Z,Not applicable,2023,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,LUX,Luxembourg,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L19,19,_Z,Not applicable,2024,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,NZL,New Zealand,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L4,4,_Z,Not applicable,2009,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,PRT,Portugal,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2001,,38,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,PRT,Portugal,A,Annual,MR_R,Marginal rate,PIT,Personal income tax,PT_INC_TAX,Percentage of taxable income,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L5,5,_Z,Not applicable,2002,,38,,1,One,A,Normal value,0,Units
